"SUID","interaction","name","selected","shared interaction","shared name"
"7971","child_of","","false","child_of",""
"7951","linked_to","","false","linked_to",""
"9225","child_of","","false","child_of",""
"8230","linked_to","","false","linked_to",""
"8009","child_of","","false","child_of",""
"7263","child_of","","false","child_of",""
"8258","linked_to","","false","linked_to",""
"5526","child_of","","false","child_of",""
"8404","child_of","","false","child_of",""
"6257","child_of","","false","child_of",""
"6894","linked_to","","false","linked_to",""
"7887","child_of","","false","child_of",""
"5794","child_of","","false","child_of",""
"7164","child_of","","false","child_of",""
"4981","child_of","","false","child_of",""
"7206","child_of","","false","child_of",""
"6625","child_of","","false","child_of",""
"6579","linked_to","","false","linked_to",""
"8745","child_of","","false","child_of",""
"7536","child_of","","false","child_of",""
"8735","linked_to","","false","linked_to",""
"9352","child_of","","false","child_of",""
"5623","linked_to","","false","linked_to",""
"5140","child_of","","false","child_of",""
"4491","child_of","","false","child_of",""
"6661","child_of","","false","child_of",""
"8820","linked_to","","false","linked_to",""
"7813","linked_to","","false","linked_to",""
"6799","linked_to","","false","linked_to",""
"9871","linked_to","","false","linked_to",""
"8880","child_of","","false","child_of",""
"4610","child_of","","false","child_of",""
"9635","linked_to","","false","linked_to",""
"9929","linked_to","","false","linked_to",""
"8524","child_of","","false","child_of",""
"6070","child_of","","false","child_of",""
"9329","child_of","","false","child_of",""
"9736","child_of","","false","child_of",""
"5613","child_of","","false","child_of",""
"5157","child_of","","false","child_of",""
"7044","child_of","","false","child_of",""
"5797","child_of","","false","child_of",""
"9315","child_of","","false","child_of",""
"7391","child_of","","false","child_of",""
"5632","linked_to","","false","linked_to",""
"4707","linked_to","","false","linked_to",""
"4522","child_of","","false","child_of",""
"5334","child_of","","false","child_of",""
"6986","child_of","","false","child_of",""
"7199","child_of","","false","child_of",""
"4710","linked_to","","false","linked_to",""
"9688","linked_to","","false","linked_to",""
"4624","child_of","","false","child_of",""
"5744","child_of","","false","child_of",""
"8027","child_of","","false","child_of",""
"5125","linked_to","","false","linked_to",""
"9230","child_of","","false","child_of",""
"6003","linked_to","","false","linked_to",""
"5881","child_of","","false","child_of",""
"4613","child_of","","false","child_of",""
"6613","child_of","","false","child_of",""
"6416","linked_to","","false","linked_to",""
"6824","child_of","","false","child_of",""
"6101","child_of","","false","child_of",""
"6854","linked_to","","false","linked_to",""
"5687","child_of","","false","child_of",""
"6180","child_of","","false","child_of",""
"8209","child_of","","false","child_of",""
"7028","child_of","","false","child_of",""
"6352","child_of","","false","child_of",""
"5104","child_of","","false","child_of",""
"7989","child_of","","false","child_of",""
"5917","child_of","","false","child_of",""
"8901","child_of","","false","child_of",""
"6200","child_of","","false","child_of",""
"7349","child_of","","false","child_of",""
"4883","child_of","","false","child_of",""
"6833","child_of","","false","child_of",""
"4910","child_of","","false","child_of",""
"6276","child_of","","false","child_of",""
"4812","child_of","","false","child_of",""
"8918","child_of","","false","child_of",""
"8062","child_of","","false","child_of",""
"4821","child_of","","false","child_of",""
"8987","linked_to","","false","linked_to",""
"7234","linked_to","","false","linked_to",""
"5219","child_of","","false","child_of",""
"8624","linked_to","","false","linked_to",""
"5735","child_of","","false","child_of",""
"6632","child_of","","false","child_of",""
"7102","child_of","","false","child_of",""
"9580","linked_to","","false","linked_to",""
"7869","linked_to","","false","linked_to",""
"9587","child_of","","false","child_of",""
"8728","linked_to","","false","linked_to",""
"8279","child_of","","false","child_of",""
"4386","child_of","","false","child_of",""
"8828","linked_to","","false","linked_to",""
"7831","child_of","","false","child_of",""
"9748","linked_to","","false","linked_to",""
"5393","linked_to","","false","linked_to",""
"6057","child_of","","false","child_of",""
"4620","child_of","","false","child_of",""
"5092","child_of","","false","child_of",""
"5587","child_of","","false","child_of",""
"7489","child_of","","false","child_of",""
"7623","linked_to","","false","linked_to",""
"4379","child_of","","false","child_of",""
"4366","child_of","","false","child_of",""
"5538","child_of","","false","child_of",""
"9288","child_of","","false","child_of",""
"5392","linked_to","","false","linked_to",""
"7942","child_of","","false","child_of",""
"5482","child_of","","false","child_of",""
"7516","child_of","","false","child_of",""
"6370","child_of","","false","child_of",""
"5696","child_of","","false","child_of",""
"7733","child_of","","false","child_of",""
"6595","child_of","","false","child_of",""
"6528","linked_to","","false","linked_to",""
"7451","child_of","","false","child_of",""
"4311","child_of","","false","child_of",""
"9674","child_of","","false","child_of",""
"7298","child_of","","false","child_of",""
"7055","linked_to","","false","linked_to",""
"7307","child_of","","false","child_of",""
"8194","child_of","","false","child_of",""
"9442","linked_to","","false","linked_to",""
"7137","child_of","","false","child_of",""
"7384","child_of","","false","child_of",""
"6876","child_of","","false","child_of",""
"5984","linked_to","","false","linked_to",""
"6804","child_of","","false","child_of",""
"9754","child_of","","false","child_of",""
"8999","linked_to","","false","linked_to",""
"4747","child_of","","false","child_of",""
"4877","child_of","","false","child_of",""
"8284","child_of","","false","child_of",""
"8919","linked_to","","false","linked_to",""
"8201","child_of","","false","child_of",""
"7444","child_of","","false","child_of",""
"4817","child_of","","false","child_of",""
"6630","linked_to","","false","linked_to",""
"4240","linked_to","","false","linked_to",""
"7833","child_of","","false","child_of",""
"4584","child_of","","false","child_of",""
"8488","child_of","","false","child_of",""
"5945","child_of","","false","child_of",""
"6586","child_of","","false","child_of",""
"9246","linked_to","","false","linked_to",""
"7226","child_of","","false","child_of",""
"6160","child_of","","false","child_of",""
"6559","child_of","","false","child_of",""
"5938","child_of","","false","child_of",""
"9364","linked_to","","false","linked_to",""
"7773","child_of","","false","child_of",""
"6350","linked_to","","false","linked_to",""
"4924","linked_to","","false","linked_to",""
"9392","child_of","","false","child_of",""
"8218","child_of","","false","child_of",""
"6896","child_of","","false","child_of",""
"5351","child_of","","false","child_of",""
"5097","linked_to","","false","linked_to",""
"7150","linked_to","","false","linked_to",""
"9775","child_of","","false","child_of",""
"9021","linked_to","","false","linked_to",""
"9116","child_of","","false","child_of",""
"4756","child_of","","false","child_of",""
"8718","linked_to","","false","linked_to",""
"8272","linked_to","","false","linked_to",""
"8123","child_of","","false","child_of",""
"9607","linked_to","","false","linked_to",""
"4508","linked_to","","false","linked_to",""
"7095","linked_to","","false","linked_to",""
"9345","child_of","","false","child_of",""
"9820","child_of","","false","child_of",""
"5327","child_of","","false","child_of",""
"6445","child_of","","false","child_of",""
"7426","child_of","","false","child_of",""
"5529","child_of","","false","child_of",""
"5678","linked_to","","false","linked_to",""
"9433","linked_to","","false","linked_to",""
"5776","linked_to","","false","linked_to",""
"7659","child_of","","false","child_of",""
"9350","child_of","","false","child_of",""
"4258","child_of","","false","child_of",""
"5265","child_of","","false","child_of",""
"6732","child_of","","false","child_of",""
"6397","linked_to","","false","linked_to",""
"8930","child_of","","false","child_of",""
"6463","child_of","","false","child_of",""
"6733","linked_to","","false","linked_to",""
"9920","child_of","","false","child_of",""
"4285","child_of","","false","child_of",""
"9725","child_of","","false","child_of",""
"8346","child_of","","false","child_of",""
"6473","child_of","","false","child_of",""
"7410","child_of","","false","child_of",""
"8170","child_of","","false","child_of",""
"5594","linked_to","","false","linked_to",""
"7800","linked_to","","false","linked_to",""
"6341","child_of","","false","child_of",""
"4992","child_of","","false","child_of",""
"8947","child_of","","false","child_of",""
"7114","child_of","","false","child_of",""
"5771","child_of","","false","child_of",""
"4405","child_of","","false","child_of",""
"8358","child_of","","false","child_of",""
"9658","linked_to","","false","linked_to",""
"7908","linked_to","","false","linked_to",""
"4824","linked_to","","false","linked_to",""
"5410","child_of","","false","child_of",""
"5432","child_of","","false","child_of",""
"5207","linked_to","","false","linked_to",""
"9630","child_of","","false","child_of",""
"6198","linked_to","","false","linked_to",""
