NeXO Term	SGD Gene ID
7109	S000004068
9046	S000004068
9278	S000004068
5898	S000004068
7642	S000004068
7987	S000004069
9184	S000004069
8529	S000004069
8521	S000004069
9199	S000004069
9137	S000004069
9713	S000004069
9607	S000004069
9213	S000004069
9920	S000004069
8922	S000004069
8513	S000004069
8191	S000004069
8530	S000004069
7594	S000004070
8623	S000004070
6449	S000004070
7538	S000004071
6907	S000004071
7821	S000004071
8601	S000004071
5315	S000004071
6216	S000004074
5272	S000004074
7982	S000004075
9282	S000004075
8785	S000004075
9047	S000004075
8589	S000004075
9312	S000004075
8398	S000004075
7067	S000004076
7838	S000004076
9920	S000004076
9152	S000004076
7725	S000004076
8762	S000004077
9347	S000004077
9365	S000004077
8618	S000004077
8475	S000004077
9306	S000004077
9427	S000004077
9037	S000004077
8569	S000004077
8358	S000004077
5308	S000004077
9204	S000004077
7622	S000004077
6627	S000004077
9470	S000004077
7221	S000004077
8962	S000004077
7877	S000004077
5982	S000004078
8358	S000004078
5421	S000004078
8032	S000004079
5947	S000004079
7911	S000004079
8470	S000004080
7870	S000004080
6969	S000004082
6280	S000004082
8841	S000004083
7330	S000004083
9568	S000004083
8226	S000004083
6034	S000004083
8114	S000004083
7719	S000004083
7574	S000004084
8252	S000004084
6604	S000004084
5853	S000004085
9047	S000004085
8639	S000004086
9137	S000004086
7273	S000004086
9713	S000004086
9427	S000004086
9338	S000004086
7114	S000004086
6636	S000004086
8773	S000004086
7987	S000004087
5242	S000004087
6681	S000004088
7788	S000004090
6800	S000004090
7987	S000004090
6711	S000004090
7397	S000004090
7022	S000004090
5452	S000004092
8525	S000004092
5672	S000004092
5962	S000004092
8536	S000004092
5644	S000004092
7370	S000004092
7667	S000004093
9428	S000004093
8214	S000004093
8438	S000004093
5593	S000004093
9096	S000004093
7244	S000004093
8968	S000004093
8215	S000004093
5478	S000004094
5403	S000004095
8947	S000004096
9291	S000004096
8852	S000004096
9295	S000004096
7483	S000004096
8563	S000004096
9041	S000004096
8131	S000004096
9830	S000004096
6152	S000004099
7113	S000004099
7112	S000004099
5666	S000004099
8762	S000004100
9365	S000004100
8726	S000004100
8473	S000004100
9306	S000004100
9373	S000004100
8512	S000004100
8571	S000004100
8966	S000004100
8811	S000004100
8941	S000004101
9365	S000004101
8726	S000004101
8473	S000004101
9306	S000004101
9373	S000004101
9470	S000004101
8966	S000004101
8811	S000004101
8954	S000004103
7834	S000004103
8992	S000004103
9137	S000004103
9012	S000004103
7816	S000004103
7818	S000004103
9213	S000004103
5900	S000004103
9427	S000004103
6488	S000004103
5585	S000004103
6281	S000004103
8256	S000004103
5978	S000004103
7286	S000004105
6954	S000004105
8956	S000004105
8957	S000004105
5572	S000004106
7980	S000004107
9597	S000004107
9535	S000004107
6329	S000004107
8813	S000004107
8587	S000004107
8393	S000004107
8499	S000004109
9430	S000004109
8737	S000004109
7782	S000004109
8891	S000004109
7757	S000004109
8692	S000004109
7127	S000004109
7121	S000004109
6441	S000004109
5760	S000004109
9302	S000004109
7587	S000004109
5288	S000004114
5287	S000004115
8866	S000004115
7690	S000004116
8754	S000004116
8514	S000004116
8513	S000004116
7434	S000004116
9780	S000004116
5452	S000004117
8525	S000004117
5672	S000004117
5962	S000004117
5644	S000004117
7987	S000004118
5227	S000004118
5408	S000004118
9524	S000004119
8854	S000004119
8459	S000004119
9564	S000004119
8064	S000004119
8261	S000004119
6661	S000004119
7996	S000004119
7472	S000004119
7323	S000004120
5523	S000004120
9749	S000004121
9184	S000004121
5269	S000004121
9713	S000004121
8514	S000004121
8513	S000004121
7037	S000004121
7465	S000004121
5548	S000004122
9038	S000004122
7690	S000004123
8135	S000004123
7056	S000004123
6994	S000004123
7915	S000004123
5312	S000004123
8115	S000004123
7392	S000004124
5089	S000004124
8732	S000004125
9008	S000004125
8292	S000004125
7118	S000004125
9494	S000004125
8120	S000004125
8580	S000004125
8196	S000004125
9816	S000004127
6224	S000004127
9137	S000004128
5900	S000004128
5901	S000004128
5729	S000004129
5456	S000004129
8500	S000004131
5936	S000004131
5934	S000004131
5326	S000004132
6405	S000004132
6867	S000004132
8580	S000004132
6055	S000004133
5945	S000004133
7239	S000004134
6040	S000004134
7733	S000004134
5619	S000004135
8246	S000004135
7915	S000004135
5324	S000004135
6706	S000004135
5222	S000004136
7642	S000004136
7517	S000004137
7685	S000004137
9039	S000004137
9597	S000004137
7789	S000004137
9105	S000004137
9025	S000004137
7951	S000004137
8813	S000004137
9385	S000004137
8393	S000004137
8841	S000004138
8891	S000004138
7943	S000004138
9015	S000004138
9816	S000004140
9533	S000004140
9012	S000004140
9389	S000004140
9920	S000004140
6662	S000004140
7241	S000004140
8960	S000004140
7211	S000004142
5647	S000004142
7511	S000004143
9193	S000004143
7961	S000004143
9920	S000004143
8246	S000004143
8732	S000004144
8410	S000004144
7756	S000004144
5942	S000004144
9494	S000004144
8120	S000004144
5797	S000004145
5797	S000004147
6118	S000004148
5797	S000004148
9064	S000004148
9519	S000004150
7784	S000004150
5248	S000004150
7150	S000004150
5747	S000004150
5768	S000004150
7413	S000004150
5797	S000004150
6503	S000004153
6978	S000004155
8715	S000004155
8867	S000004155
9289	S000004155
7911	S000004155
8754	S000004155
8755	S000004155
6028	S000004155
9112	S000004155
9064	S000004155
9780	S000004155
8822	S000004155
8779	S000004155
6149	S000004156
9351	S000004156
7559	S000004156
9338	S000004156
6849	S000004156
7488	S000004156
8794	S000004156
9519	S000004157
9816	S000004157
9241	S000004157
5878	S000004157
9503	S000004157
8983	S000004157
9920	S000004157
6044	S000004157
8912	S000004157
9238	S000004157
8620	S000004157
8977	S000004157
7733	S000004158
5404	S000004158
6474	S000004159
6043	S000004159
8114	S000004159
7463	S000004159
8281	S000004160
6474	S000004160
6043	S000004160
5970	S000004160
7169	S000004160
6474	S000004161
6043	S000004161
7463	S000004161
7519	S000004162
6346	S000004162
5945	S000004162
8924	S000004163
5889	S000004163
6422	S000004164
5752	S000004164
9816	S000004165
9524	S000004165
9291	S000004165
8852	S000004165
8854	S000004165
5513	S000004165
8037	S000004165
8688	S000004165
6237	S000004165
8519	S000004165
9564	S000004165
9012	S000004165
9920	S000004165
7708	S000004165
9550	S000004165
9535	S000004165
8756	S000004165
5972	S000004165
9072	S000004165
9165	S000004165
9011	S000004165
9115	S000004165
9060	S000004165
7621	S000004165
8960	S000004165
7472	S000004165
9615	S000004165
9081	S000004165
5280	S000004166
8998	S000004166
8158	S000004166
6566	S000004166
8817	S000004167
5330	S000004167
8535	S000004168
8148	S000004168
8534	S000004168
7283	S000004168
7282	S000004168
5096	S000004169
8949	S000004170
9749	S000004170
9816	S000004170
9193	S000004170
8711	S000004170
9920	S000004170
9211	S000004170
7724	S000004170
9041	S000004170
7422	S000004170
9207	S000004170
9830	S000004170
8499	S000004171
8737	S000004171
6106	S000004171
8806	S000004172
9184	S000004172
9776	S000004172
9713	S000004172
9427	S000004172
9540	S000004172
8922	S000004172
6310	S000004172
9265	S000004172
9615	S000004172
8773	S000004172
9713	S000004173
5155	S000004173
6798	S000004174
6711	S000004174
7127	S000004174
9323	S000004175
9519	S000004175
9249	S000004175
9538	S000004175
9241	S000004175
9483	S000004175
9486	S000004175
9503	S000004175
9500	S000004175
9186	S000004175
9356	S000004175
7557	S000004175
8983	S000004175
7913	S000004175
9239	S000004175
8912	S000004175
8908	S000004175
8620	S000004175
6624	S000004175
9524	S000004176
8854	S000004176
8459	S000004176
9564	S000004176
7363	S000004176
7422	S000004176
8956	S000004176
9713	S000004177
9427	S000004177
6888	S000004177
9207	S000004177
6743	S000004178
6662	S000004178
8252	S000004178
8119	S000004178
5520	S000004178
6931	S000004179
6888	S000004179
8070	S000004179
9344	S000004180
9707	S000004180
9540	S000004180
5961	S000004180
7216	S000004181
7324	S000004181
7325	S000004181
7998	S000004181
8140	S000004181
7997	S000004181
8289	S000004181
7038	S000004181
9289	S000004181
6279	S000004181
7655	S000004181
9186	S000004182
8688	S000004182
7550	S000004182
8782	S000004182
7260	S000004183
8083	S000004183
7802	S000004183
6889	S000004183
8648	S000004183
8331	S000004183
8510	S000004183
7733	S000004183
9073	S000004183
5579	S000004183
7169	S000004183
6331	S000004185
6938	S000004185
8947	S000004186
9335	S000004186
5615	S000004186
9295	S000004186
9013	S000004186
9152	S000004186
9535	S000004186
9278	S000004186
9084	S000004186
9524	S000004187
6359	S000004187
8852	S000004187
8854	S000004187
8459	S000004187
9564	S000004187
9013	S000004187
7708	S000004187
8261	S000004187
9550	S000004187
9535	S000004187
9072	S000004187
9115	S000004187
9060	S000004187
9615	S000004187
6365	S000004189
7554	S000004189
9212	S000004189
6847	S000004189
5885	S000004189
8301	S000004190
9356	S000004190
6931	S000004190
9668	S000004190
5769	S000004190
9475	S000004190
8530	S000004190
6128	S000004190
8557	S000004190
5291	S000004193
6211	S000004193
5929	S000004193
8083	S000004193
8573	S000004193
5981	S000004195
7511	S000004195
5683	S000004195
6234	S000004196
9920	S000004196
7030	S000004197
8148	S000004197
6693	S000004197
8427	S000004197
8910	S000004197
8962	S000004197
8794	S000004197
8392	S000004197
8090	S000004198
8626	S000004198
8112	S000004198
8298	S000004198
8426	S000004198
8330	S000004198
8627	S000004198
7386	S000004198
7716	S000004198
8376	S000004198
7996	S000004198
8794	S000004198
5234	S000004199
9184	S000004200
8529	S000004200
8047	S000004200
9707	S000004200
8881	S000004200
9713	S000004200
9213	S000004200
8063	S000004200
8260	S000004200
6847	S000004200
9668	S000004200
6857	S000004200
8530	S000004200
8791	S000004200
5604	S000004201
8687	S000004201
6753	S000004201
6662	S000004201
6135	S000004201
7883	S000004202
9356	S000004202
7297	S000004202
7422	S000004202
6087	S000004203
7330	S000004204
7150	S000004204
8226	S000004204
6926	S000004204
6822	S000004204
7037	S000004204
7468	S000004204
6189	S000004205
9403	S000004205
8841	S000004206
5503	S000004206
6931	S000004206
8881	S000004206
8063	S000004206
6856	S000004206
9073	S000004206
9165	S000004206
9668	S000004206
6857	S000004206
8530	S000004206
8881	S000004207
6856	S000004207
6857	S000004207
8530	S000004207
7171	S000004208
6715	S000004208
8565	S000004208
7635	S000004208
7894	S000004208
7893	S000004208
6926	S000004210
9251	S000004211
9335	S000004211
9524	S000004211
9291	S000004211
9295	S000004211
7574	S000004211
5589	S000004211
6322	S000004211
9524	S000004212
8854	S000004212
8459	S000004212
9564	S000004212
8064	S000004212
8065	S000004212
8261	S000004212
6661	S000004212
9564	S000004213
6041	S000004213
5973	S000004213
7987	S000004214
5251	S000004214
9039	S000004216
8466	S000004216
5637	S000004216
7380	S000004217
7381	S000004217
8442	S000004218
8866	S000004218
8867	S000004218
7364	S000004218
8661	S000004218
9289	S000004218
7910	S000004218
7119	S000004218
7958	S000004218
5950	S000004218
9112	S000004218
9780	S000004218
8822	S000004218
8779	S000004218
8954	S000004219
7180	S000004219
6900	S000004219
9351	S000004219
8047	S000004219
7559	S000004219
9707	S000004219
8727	S000004219
5668	S000004219
7487	S000004219
7701	S000004219
8308	S000004219
7918	S000004219
7705	S000004219
7898	S000004219
9076	S000004219
9077	S000004219
8203	S000004219
8794	S000004219
5636	S000004219
5322	S000004221
6225	S000004223
8071	S000004223
5316	S000004223
9008	S000004224
5435	S000004224
7065	S000004228
6403	S000004228
6047	S000004228
7281	S000004228
5758	S000004228
7542	S000004229
6841	S000004229
6443	S000004229
8539	S000004230
9015	S000004230
7759	S000004230
5590	S000004230
9650	S000004230
8026	S000004231
5666	S000004231
7863	S000004232
6879	S000004232
9037	S000004232
8569	S000004232
8358	S000004232
5868	S000004234
6840	S000004234
6099	S000004235
9403	S000004235
9657	S000004235
5624	S000004236
7538	S000004236
5776	S000004236
5953	S000004237
6566	S000004237
5531	S000004238
7067	S000004238
9137	S000004238
7070	S000004238
6652	S000004239
6278	S000004239
7916	S000004239
6282	S000004239
7392	S000004239
9165	S000004239
8480	S000004239
5855	S000004241
8591	S000004241
7321	S000004244
8883	S000004244
7465	S000004244
5460	S000004245
9212	S000004246
9165	S000004246
9011	S000004246
7894	S000004246
7500	S000004246
9318	S000004246
7741	S000004246
5725	S000004247
5610	S000004248
8851	S000004248
6345	S000004248
6891	S000004248
9540	S000004248
8001	S000004248
6818	S000004249
6640	S000004249
5730	S000004250
8023	S000004251
8032	S000004251
7995	S000004251
9022	S000004251
5947	S000004251
8493	S000004251
9127	S000004251
8780	S000004251
9496	S000004251
8620	S000004251
9651	S000004251
9592	S000004252
8032	S000004252
7995	S000004252
7390	S000004252
8493	S000004252
7918	S000004252
8780	S000004252
7434	S000004252
9046	S000004252
8227	S000004252
9496	S000004252
9651	S000004252
8048	S000004253
9920	S000004253
7740	S000004253
7624	S000004253
7659	S000004253
9519	S000004254
9816	S000004254
9538	S000004254
8687	S000004254
9127	S000004254
8777	S000004254
8715	S000004255
8866	S000004255
8867	S000004255
5937	S000004255
7597	S000004255
8088	S000004255
9289	S000004255
7306	S000004255
7910	S000004255
8754	S000004255
8755	S000004255
8654	S000004255
8514	S000004255
7119	S000004255
9494	S000004255
6955	S000004255
9112	S000004255
9780	S000004255
8580	S000004255
7870	S000004255
8822	S000004255
8779	S000004255
5952	S000004256
8940	S000004257
7987	S000004257
8296	S000004257
8618	S000004257
9168	S000004257
8941	S000004258
8806	S000004258
9592	S000004258
6462	S000004258
7594	S000004258
9568	S000004258
8298	S000004258
8493	S000004258
9338	S000004258
7109	S000004258
8780	S000004258
9046	S000004258
9071	S000004258
5898	S000004258
9651	S000004258
8770	S000004258
8941	S000004259
8940	S000004259
8766	S000004259
8281	S000004259
8417	S000004259
9127	S000004259
8780	S000004259
8359	S000004259
9496	S000004259
9168	S000004259
9650	S000004259
9651	S000004259
6895	S000004259
5591	S000004260
6053	S000004260
7714	S000004260
8883	S000004262
7725	S000004262
8741	S000004262
7465	S000004262
5610	S000004263
6345	S000004263
7667	S000004264
9199	S000004264
7838	S000004264
8246	S000004264
7270	S000004264
7354	S000004264
8438	S000004264
7244	S000004264
8968	S000004264
8215	S000004264
7517	S000004265
9039	S000004265
9597	S000004265
7789	S000004265
9105	S000004265
9025	S000004265
7951	S000004265
8813	S000004265
8587	S000004265
9385	S000004265
8393	S000004265
8947	S000004266
8110	S000004266
9335	S000004266
9508	S000004266
8635	S000004266
8852	S000004266
7832	S000004266
8199	S000004266
9013	S000004266
8765	S000004266
9920	S000004266
7792	S000004266
8672	S000004266
8427	S000004266
8908	S000004266
9278	S000004266
5589	S000004266
9657	S000004266
8587	S000004266
9081	S000004266
9920	S000004267
7286	S000004267
6954	S000004267
8956	S000004267
8957	S000004267
5149	S000004268
5604	S000004272
6662	S000004272
6135	S000004272
5181	S000004274
5752	S000004274
5406	S000004274
5199	S000004275
5269	S000004276
8513	S000004276
9816	S000004277
6923	S000004277
6103	S000004277
9519	S000004278
9538	S000004278
6817	S000004278
9483	S000004278
9486	S000004278
9505	S000004278
7848	S000004278
9186	S000004278
8032	S000004278
7995	S000004278
9561	S000004278
9127	S000004278
9235	S000004278
8777	S000004278
7869	S000004279
8606	S000004279
8709	S000004279
8509	S000004279
6538	S000004279
9038	S000004279
7232	S000004279
9152	S000004279
9494	S000004279
8120	S000004279
9571	S000004279
8949	S000004282
9403	S000004282
6616	S000004282
6100	S000004282
7200	S000004283
9365	S000004283
8726	S000004283
8473	S000004283
8087	S000004283
8569	S000004283
9207	S000004283
8794	S000004283
8392	S000004283
7469	S000004283
8803	S000004284
9749	S000004284
7680	S000004284
9430	S000004284
9292	S000004284
7786	S000004284
6694	S000004284
8284	S000004284
7604	S000004284
7257	S000004284
8376	S000004284
8576	S000004284
9094	S000004284
9092	S000004284
9657	S000004284
6634	S000004284
9089	S000004284
5974	S000004285
6209	S000004286
8104	S000004286
6477	S000004287
6301	S000004288
7517	S000004289
8806	S000004289
9597	S000004289
7789	S000004289
9177	S000004289
9025	S000004289
8814	S000004289
8102	S000004289
9385	S000004289
8687	S000004290
6662	S000004290
5751	S000004290
6135	S000004290
8280	S000004291
6978	S000004291
5284	S000004291
6383	S000004291
7792	S000004292
9540	S000004292
7011	S000004292
8309	S000004292
5690	S000004294
5508	S000004295
5519	S000004296
5768	S000004296
5767	S000004296
5227	S000004297
5408	S000004297
6410	S000004298
8431	S000004298
6158	S000004299
6856	S000004299
8941	S000004300
7696	S000004300
8032	S000004300
9366	S000004300
8493	S000004300
8780	S000004300
9496	S000004300
8571	S000004300
9184	S000004301
6513	S000004301
8134	S000004301
8135	S000004301
8992	S000004301
9597	S000004301
9540	S000004301
9158	S000004301
8488	S000004301
7218	S000004304
7825	S000004304
8070	S000004304
7139	S000004304
8954	S000004305
7114	S000004305
7853	S000004305
6531	S000004306
9136	S000004306
6254	S000004306
9920	S000004306
8791	S000004306
8825	S000004306
7362	S000004307
8650	S000004307
6623	S000004307
5316	S000004310
8954	S000004311
9344	S000004311
8700	S000004311
8289	S000004311
9366	S000004311
9707	S000004311
5247	S000004311
7701	S000004311
9338	S000004311
7898	S000004311
9079	S000004311
